gene,CID,np_score
Avpr1a,14969519,0.0100000451046304
Avpr1a,14969545,0.0100000451046304
Avpr1a,14969529,0.0100000451046304
Avpr1a,14969516,0.0100000451046304
Avpr1a,44303524,0.0100000451046304
Avpr1a,14969549,0.0100000451046304
Avpr1a,14969512,0.0100000451046304
Avpr1a,14969531,0.0100000451046304
Avpr1a,10667727,0.0100000451046304
Avpr1a,10741034,0.0100000451046304
Avpr1a,10598596,0.0100000451046304
Avpr1a,10692266,0.0100000451046304
Avpr1a,10743970,0.0100000451046304
Avpr1a,10834761,0.0100000451046304
Avpr1a,10527137,0.0100000451046304
Avpr1a,11798122,0.0100000451046304
Avpr1a,10790546,0.0100000451046304
Avpr1a,10499401,0.0100000451046304
Avpr1a,10835094,0.0100000451046304
Avpr1a,10548204,0.0100000451046304
Avpr1a,10599903,0.0100000451046304
Avpr1a,10766187,0.0100000451046304
Avpr1a,10789935,0.0100000451046304
Avpr1a,10838492,0.0100000451046304
Avpr1a,1307424,0.0100000451046304
Avpr1a,10762667,0.0100000451046304
Avpr1a,10619160,0.0100000451046304
Avpr1a,10668163,0.0100000451046304
Avpr1a,119369,0.0100000451046304
Avpr1a,669479,0.0100000451046304
Avpr1a,10666852,0.0100000451046304
Avpr1a,10524974,0.0100000451046304
Avpr1a,10692311,0.0100000451046304
Avpr1a,2984025,0.0100000451046304
Avpr1a,10621059,0.0100000451046304
Avpr1a,2981363,0.0100000451046304
Avpr1a,10693776,0.0100000451046304
Avpr1a,10548205,0.0100000451046304
Avpr1a,10764989,0.0100000451046304
Avpr1a,10762739,0.0100000451046304
Avpr1a,10837161,0.0100000451046304
Avpr1a,10501216,0.0100000451046304
Avpr1a,10527129,0.0100000451046304
Avpr1a,10647295,0.0100000451046304
Avpr1a,10595449,0.0100000451046304
Avpr1a,2981862,0.0100000451046304
Avpr1a,10690528,0.0100000451046304
Avpr1a,10574499,0.0100000451046304
Avpr1a,10763869,0.0100000451046304
Avpr1a,8105663,0.0100000451046304
Avpr1a,10524202,0.0100000451046304
Avpr1a,10599369,0.0100000451046304
Avpr1a,5099582,0.0100000451046304
Avpr1a,10548464,0.0100000451046304
Avpr1a,10810133,0.0100000451046304
Avpr1a,10810069,0.0100000451046304
Avpr1a,11740743,0.0100000451046304
Avpr1a,10595343,0.0100000451046304
Avpr1a,10620180,0.0100000451046304
Avpr1a,10550481,0.0100000451046304
Avpr1a,10742994,0.0100000451046304
Avpr1a,10601045,0.0100000451046304
Avpr1a,10642000,0.0100000451046304
Avpr1a,10713341,0.0100000451046304
Avpr1a,10715974,0.0100000451046304
Avpr1a,10838493,0.0100000451046304
Avpr1a,10716675,0.0100000451046304
Avpr1a,10622282,0.0100000451046304
Avpr1a,10765617,0.0100000451046304
Avpr1a,10716676,0.0100000451046304
Avpr1a,10620049,0.0100000451046304
Avpr1a,10832492,0.0100000451046304
Avpr1a,977621,0.0100000451046304
Avpr1a,10573075,0.0100000451046304
Avpr1a,10834036,0.0100000451046304
Avpr1a,9826254,0.0100000451046304
Avpr1a,10503021,0.0100000451046304
Avpr1a,10551037,0.0100000451046304
Avpr1a,10527151,0.0100000451046304
Avpr1a,11798757,0.0100000451046304
Avpr1a,10742418,0.0100000451046304
Avpr1a,10528416,0.0100000451046304
Avpr1a,10743659,0.0100000451046304
Avpr1a,10789117,0.0100000451046304
Avpr1a,172997,0.0100000451046304
Avpr1a,10764664,0.0100000451046304
Avpr1a,10673295,0.0100000451046304
Avpr1a,22099567,0.0100000451046304
Avpr1a,18917554,0.0100000451046304
Avpr1a,44213444,0.0100000451046304
Avpr1a,44293784,0.0100000451046304
Avpr1a,172997,0.0100000451046304
Avpr1a,44213443,0.0100000451046304
Avpr1a,44293763,0.0100000451046304
Avpr1a,18917553,0.0100000451046304
Avpr1a,18917508,0.0100000451046304
Avpr1a,44294175,0.0100000451046304
Avpr1a,9954905,0.0100000451046304
Avpr1a,44294195,0.0100000451046304
Avpr1a,18917497,0.0100000451046304
Avpr1a,44293778,0.0100000451046304
Avpr1a,44293777,0.0100000451046304
Avpr1a,44213442,0.0100000451046304
Avpr1a,10459252,0.0100000451046304
Avpr1a,9826254,0.0100000451046304
Avpr1a,19699114,0.0100000451046304
Avpr1a,44374839,0.0100000451046304
Avpr1a,19699093,0.0100000451046304
Avpr1a,172997,0.0100000451046304
Avpr1a,19699133,0.0100000451046304
Avpr1a,19699060,0.0100000451046304
Avpr1a,9935001,0.0100000451046304
Avpr1a,19699097,0.0100000451046304
Avpr1a,21467152,0.0100000451046304
Avpr1a,9805201,0.0100000451046304
Avpr1a,44357890,0.0100000451046304
Avpr1a,44212554,0.0100000451046304
Avpr1a,9826254,0.0100000451046304
Avpr1a,15307967,0.0100000451046304
Avpr1a,21837085,0.0100000451046304
Avpr1a,44309960,0.0100000451046304
Avpr1a,21837086,0.0100000451046304
Avpr1a,44310140,0.0100000451046304
Avpr1a,44310163,0.0100000451046304
Avpr1a,15307988,0.0100000451046304
Avpr1a,44309820,0.0100000451046304
Avpr1a,15307968,0.0100000451046304
Avpr1a,10527151,0.0100000451046304
Avpr1a,44309805,0.0100000451046304
Avpr1a,10764664,0.0100000451046304
Avpr1a,15307972,0.0100000451046304
Avpr1a,18917534,0.0100000451046304
Avpr1a,10837633,0.0100000451046304
Avpr1a,10789117,0.0100000451046304
Avpr1a,10503021,0.0100000451046304
Avpr1a,21837107,0.0100000451046304
Avpr1a,15307971,0.0100000451046304
Avpr1a,10551037,0.0100000451046304
Avpr1a,172997,0.0100000451046304
Avpr1a,21837089,0.0100000451046304
Avpr1a,10003306,0.0100000451046304
Avpr1a,15340668,0.0100000451046304
Avpr1a,11798757,0.0100000451046304
Avpr1a,21837162,0.0100000451046304
Avpr1a,11157078,0.0100000451046304
Avpr1a,44273473,0.0100000451046304
Avpr1a,44273425,0.0100000451046304
Avpr1a,10413997,0.0100000451046304
Avpr1a,44272960,0.0100000451046304
Avpr1a,44273316,0.0100000451046304
Avpr1a,44273459,0.0100000451046304
Avpr1a,44273346,0.0100000451046304
Avpr1a,44273355,0.0100000451046304
Avpr1a,44273173,0.0100000451046304
Avpr1a,44272990,0.0100000451046304
Avpr1a,9805972,0.0100000451046304
Avpr1a,44273321,0.0100000451046304
Avpr1a,44273369,0.0100000451046304
Avpr1a,44273077,0.0100000451046304
Avpr1a,44273013,0.0100000451046304
Avpr1a,44272997,0.0100000451046304
Avpr1a,44273034,0.0100000451046304
Avpr1a,44273259,0.0100000451046304
Avpr1a,44273417,0.0100000451046304
Avpr1a,44273368,0.0100000451046304
Avpr1a,44273080,0.0100000451046304
Avpr1a,44273426,0.0100000451046304
Avpr1a,167519,0.0100000451046304
Avpr1a,9937535,0.0100000451046304
Avpr1a,54582950,0.0100000451046304
Avpr1a,10327911,0.0100000451046304
Avpr1a,10259652,0.0100000451046304
Avpr1a,10395321,0.0100000451046304
Avpr1a,10055619,0.0100000451046304
Avpr1a,15666978,0.0100000451046304
Avpr1a,10010253,0.0100000451046304
Avpr1a,9810632,0.0100000451046304
Avpr1a,9987881,0.0100000451046304
Avpr1a,10372926,0.0100000451046304
Avpr1a,10055898,0.0100000451046304
Avpr1a,10056189,0.0100000451046304
Avpr1a,56671648,0.0100000451046304
Avpr1a,56664766,0.0100000451046304
Avpr1a,10373199,0.0100000451046304
Avpr1a,10439916,0.0100000451046304
Avpr1a,10417558,0.0100000451046304
Avpr1a,9824954,0.0100000451046304
Upp1,10376005,0.01
Upp1,10020654,0.01
Upp1,10355328,0.01
Upp1,10105551,0.01
Upp1,9998846,0.01
Upp1,10447145,0.01
Upp1,10013550,0.01
Upp1,10357084,0.01
Upp1,134111,0.01
Upp1,10421443,0.01
Upp1,867850,0.01
Upp1,10425623,0.01
Upp1,10083298,0.01
Upp1,10088126,0.01
Upp1,10244911,0.01
Upp1,10264482,0.01
Upp1,10378466,0.01
Upp1,309826,0.01
Upp1,10037196,0.01
Upp1,10399246,0.01
Upp1,10043575,0.01
Upp1,10083951,0.01
Upp1,10042132,0.01
Upp1,11820615,0.01
Upp1,10405457,0.01
Upp1,10105945,0.01
Upp1,236212,0.01
Upp1,309840,0.01
Upp1,11724849,0.01
Upp1,10443433,0.01
Upp1,10472053,0.01
Upp1,9992761,0.01
Upp1,11724432,0.01
Upp1,10265356,0.01
Upp1,10059301,0.01
Upp1,10333549,0.01
Upp1,10041678,0.01
Upp1,10362469,0.01
Upp1,10082445,0.01
Upp1,10082446,0.01
Upp1,10443434,0.01
Upp1,10427831,0.01
Upp1,15209348,0.01
Upp1,10107578,0.01
Upp1,54929,0.01
Upp1,11778100,0.01
Upp1,10105598,0.01
Upp1,10107145,0.01
Upp1,10354131,0.01
Ednrb,73356095,0.0100718235119875
Ednrb,44328057,0.0100718235119875
Ednrb,44327881,0.0100718235119875
Ednrb,44327821,0.0100718235119875
Ednrb,44327348,0.0100718235119875
Ednrb,44327347,0.0100718235119875
Ednrb,44327659,0.0100718235119875
Ednrb,44327660,0.0100718235119875
Ednrb,44327628,0.0100718235119875
Ednrb,44327466,0.0100718235119875
Ednrb,44327656,0.0100718235119875
Ednrb,44327568,0.0100718235119875
Ednrb,44327585,0.0100718235119875
Ednrb,44327890,0.0100718235119875
Ednrb,44328019,0.0100718235119875
Ednrb,44327779,0.0100718235119875
Ednrb,9897720,0.0100718235119875
Ednrb,44328042,0.0100718235119875
Ednrb,44328018,0.0100718235119875
Ednrb,44327347,0.0100718235119875
Ednrb,44304492,0.0100718235119875
Ednrb,73350066,0.0100718235119875
Ednrb,44327889,0.0100718235119875
Ednrb,44327875,0.0100718235119875
Ednrb,44327881,0.0100718235119875
Ednrb,44327628,0.0100718235119875
Ednrb,44327876,0.0100718235119875
Ednrb,44327890,0.0100718235119875
Ednrb,44328060,0.0100718235119875
Ednrb,73348480,0.0100718235119875
Ednrb,44328087,0.0100718235119875
Ednrb,44327891,0.0100718235119875
Ednrb,44327348,0.0100718235119875
Ednrb,44327438,0.0100718235119875
Ednrb,44327466,0.0100718235119875
Ednrb,44328073,0.0100718235119875
Ednrb,44328090,0.0100718235119875
Ednrb,10102342,0.0100718235119875
Ednrb,44327568,0.0100718235119875
Ednrb,44327778,0.0100718235119875
Ednrb,44328092,0.0100718235119875
Ednrb,73354541,0.0100718235119875
Ednrb,44327853,0.0100718235119875
Ednrb,44328057,0.0100718235119875
Ednrb,44327903,0.0100718235119875
Ednrb,44327656,0.0100718235119875
Ednrb,10440821,0.0100718235119875
Ednrb,44327659,0.0100718235119875
Ednrb,73354540,0.0100718235119875
Ednrb,44327870,0.0100718235119875
Ednrb,44327821,0.0100718235119875
Ednrb,44327869,0.0100718235119875
Ednrb,44327437,0.0100718235119875
Ednrb,44327931,0.0100718235119875
Ednrb,44327585,0.0100718235119875
Ednrb,44328091,0.0100718235119875
Ednrb,73348481,0.0100718235119875
Ednrb,44327892,0.0100718235119875
Ednrb,44328089,0.0100718235119875
Ednrb,44327902,0.0100718235119875
Ednrb,44327867,0.0100718235119875
Ednrb,73345452,0.0100718235119875
Ednrb,44327660,0.0100718235119875
Ednrb,10463627,0.0100718235119875
Ednrb,44327868,0.0100718235119875
Ednrb,9865706,0.0100718235119875
Ednrb,9955200,0.0100718235119875
Ednrb,11742628,0.0100718235119875
Ednrb,345351,0.0100718235119875
Ednrb,11744509,0.0100718235119875
Ednrb,9845562,0.0100718235119875
Ednrb,10070783,0.0100718235119875
Ednrb,44284284,0.0100718235119875
Ednrb,44321226,0.0100718235119875
Ednrb,44276907,0.0100718235119875
Ednrb,44276948,0.0100718235119875
Ednrb,44276577,0.0100718235119875
Ednrb,10050696,0.0100718235119875
Ednrb,44277263,0.0100718235119875
Ednrb,44276947,0.0100718235119875
Ednrb,44277034,0.0100718235119875
Ednrb,44276886,0.0100718235119875
Ednrb,44277387,0.0100718235119875
Ednrb,44213278,0.0100718235119875
Ednrb,15340612,0.0100718235119875
Ednrb,44276946,0.0100718235119875
Ednrb,44277368,0.0100718235119875
Ednrb,44277035,0.0100718235119875
Ednrb,44276596,0.0100718235119875
Ednrb,44277130,0.0100718235119875
Ednrb,15340616,0.0100718235119875
Ednrb,15340617,0.0100718235119875
Ednrb,10252787,0.0100718235119875
Ednrb,44213279,0.0100718235119875
Ednrb,44277367,0.0100718235119875
Ednrb,15340613,0.0100718235119875
Ednrb,44277245,0.0100718235119875
Ednrb,44276969,0.0100718235119875
Ednrb,44320432,0.0100718235119875
Ednrb,44320590,0.0100718235119875
Ednrb,44320212,0.0100718235119875
Ednrb,44320171,0.0100718235119875
Ednrb,44320480,0.0100718235119875
Ednrb,44320291,0.0100718235119875
Ednrb,10097589,0.0100718235119875
Ednrb,44320782,0.0100718235119875
Ednrb,44320777,0.0100718235119875
Ednrb,44320461,0.0100718235119875
Ednrb,44320783,0.0100718235119875
Ednrb,44320488,0.0100718235119875
Ednrb,11123269,0.0100718235119875
Ednrb,10050696,0.0100718235119875
Ednrb,17885919,0.0100718235119875
Ednrb,44320431,0.0100718235119875
Ednrb,44320192,0.0100718235119875
Ednrb,17885912,0.0100718235119875
Ednrb,44320419,0.0100718235119875
Ednrb,17885920,0.0100718235119875
Ednrb,44320444,0.0100718235119875
Ednrb,44320315,0.0100718235119875
Ednrb,9846994,0.0100718235119875
Ednrb,44320474,0.0100718235119875
Ednrb,44320375,0.0100718235119875
Ednrb,17885918,0.0100718235119875
Ednrb,17885921,0.0100718235119875
Ednrb,44320338,0.0100718235119875
Ednrb,10985050,0.0100718235119875
Ednrb,18931063,0.0100718235119875
Ednrb,10417483,0.0100718235119875
Ednrb,104865,0.0100718235119875
Ednrb,73669992,0.0100718235119875
Ednrb,73669994,0.0100718235119875
Ednrb,73669820,0.0100718235119875
Ednrb,22010352,0.0100718235119875
Ednrb,73669821,0.0100718235119875
Ednrb,91934695,0.0100718235119875
Ednrb,91934694,0.0100718235119875
Ednrb,44321073,0.0100718235119875
Ednrb,44321103,0.0100718235119875
Ednrb,44284385,0.0100718235119875
Ednrb,44321032,0.0100718235119875
Ednrb,15297023,0.0100718235119875
Ednrb,44321033,0.0100718235119875
Ednrb,44321075,0.0100718235119875
Ednrb,44284284,0.0100718235119875
Ednrb,44364480,0.0100718235119875
Ednrb,44364522,0.0100718235119875
Ednrb,44321226,0.0100718235119875
Ednrb,15297023,0.0100718235119875
Ednrb,44321081,0.0100718235119875
Ednrb,77282140,0.0100718235119875
Ednrb,77282143,0.0100718235119875
Ednrb,77282141,0.0100718235119875
Ednrb,44368903,0.0100718235119875
Ednrb,77282144,0.0100718235119875
Ednrb,44368812,0.0100718235119875
Ednrb,77282142,0.0100718235119875
Ednrb,44368904,0.0100718235119875
Ednrb,77282157,0.0100718235119875
Ednrb,77282158,0.0100718235119875
Ednrb,77282161,0.0100718235119875
Ednrb,77282163,0.0100718235119875
Ednrb,77282165,0.0100718235119875
Ednrb,77282166,0.0100718235119875
Ednrb,77282167,0.0100718235119875
Ednrb,77282162,0.0100718235119875
Ednrb,77282160,0.0100718235119875
Ednrb,77282170,0.0100718235119875
Ednrb,77282169,0.0100718235119875
Ednrb,77282171,0.0100718235119875
Ednrb,77282159,0.0100718235119875
Ednrb,77282168,0.0100718235119875
Ednrb,77282164,0.0100718235119875
Ednrb,73350002,0.0100718235119875
Ednrb,73348424,0.0100718235119875
Ednrb,73354491,0.0100718235119875
Ednrb,73351511,0.0100718235119875
Ednrb,129432,0.0100718235119875
Ednrb,56668088,0.0100718235119875
Ednrb,56674998,0.0100718235119875
Ednrb,44284385,0.0100718235119875
Ednrb,10033429,0.0100718235119875
Ednrb,56671553,0.0100718235119875
Ednrb,56661220,0.0100718235119875
Ednrb,44284284,0.0100718235119875
Ednrb,56671554,0.0100718235119875
Ednrb,73352983,0.0100718235119875
Ednrb,91928636,0.0100718235119875
Ednrb,44284284,0.0100718235119875
Ednrb,15297023,0.0100718235119875
Ednrb,129432,0.0100718235119875
Ednrb,122149,0.0100718235119875
Ednrb,44321030,0.0100718235119875
Ednrb,15297025,0.0100718235119875
Ednrb,9897583,0.0100718235119875
Ednrb,44284385,0.0100718235119875
Ednrb,9897720,0.0100718235119875
Ednrb,44320779,0.0100718235119875
Ednrb,44320735,0.0100718235119875
Ednrb,44320906,0.0100718235119875
Ednrb,9811968,0.0100718235119875
Ednrb,73356095,0.0100718235119875
Ednrb,44320907,0.0100718235119875
Ednrb,44321124,0.0100718235119875
Ednrb,44321131,0.0100718235119875
Ednrb,44321033,0.0100718235119875
Ednrb,44321075,0.0100718235119875
Ednrb,44321073,0.0100718235119875
Ednrb,44321074,0.0100718235119875
Ednrb,44321226,0.0100718235119875
Ednrb,44321080,0.0100718235119875
Ednrb,44321032,0.0100718235119875
Ednrb,44321081,0.0100718235119875
Ednrb,44321132,0.0100718235119875
Ednrb,91930339,0.0100718235119875
Ednrb,15297025,0.0100718235119875
Ednrb,44320780,0.0100718235119875
Ednrb,44321119,0.0100718235119875
Ednrb,44321103,0.0100718235119875
Ednrb,44320908,0.0100718235119875
Ednrb,44321125,0.0100718235119875
Ednrb,44321104,0.0100718235119875
Ednrb,44321030,0.0100718235119875
Ednrb,15297023,0.0100718235119875
Ednrb,44321031,0.0100718235119875
Ednrb,56681798,0.0100718235119875
Ednrb,56678452,0.0100718235119875
Ednrb,56657875,0.0100718235119875
Ednrb,56679082,0.0100718235119875
Ednrb,73348425,0.0100718235119875
Ednrb,56681799,0.0100718235119875
Ednrb,56678451,0.0100718235119875
Ednrb,44304492,0.0100718235119875
Ednrb,9897720,0.0100718235119875
Ednrb,56668268,0.0100718235119875
Ednrb,56671734,0.0100718235119875
Ednrb,56681797,0.0100718235119875
Ednrb,56668269,0.0100718235119875
Ednrb,73354330,0.0100718235119875
Ednrb,10571971,0.0100718235119875
Ednrb,44325305,0.0100718235119875
Ednrb,15304942,0.0100718235119875
Ednrb,9953204,0.0100718235119875
Ednrb,10668808,0.0100718235119875
Ednrb,4568158,0.0100718235119875
Ednrb,52943236,0.0100718235119875
Ednrb,10693679,0.0100718235119875
Ednrb,22010244,0.0100718235119875
Ednrb,11796594,0.0100718235119875
Ednrb,10527468,0.0100718235119875
Ednrb,10740214,0.0100718235119875
Ednrb,10599453,0.0100718235119875
Ednrb,10601191,0.0100718235119875
Ednrb,10669120,0.0100718235119875
Ednrb,10504148,0.0100718235119875
Ednrb,10453733,0.0100718235119875
Ednrb,10694804,0.0100718235119875
Ednrb,11797717,0.0100718235119875
Ednrb,9870830,0.0100718235119875
Msr1,91932924,0.0100000003365275
Selp,643990,0.010005743848864
Selp,44345097,0.010005743848864
Selp,44315666,0.010005743848864
Selp,44344978,0.010005743848864
Selp,44345090,0.010005743848864
Selp,91900644,0.010005743848864
Sele,643990,0.0100055374793221
Sele,643990,0.0100055374793221
Sele,90664065,0.0100055374793221
Sele,44345090,0.0100055374793221
Sele,44345097,0.0100055374793221
Sele,44344978,0.0100055374793221
Sele,44315666,0.0100055374793221
Sele,3411547,0.0100055374793221
Sele,44283054,0.0100055374793221
Sele,44279132,0.0100055374793221
Sele,10842455,0.0100055374793221
Sele,9809827,0.0100055374793221
Sele,91900644,0.0100055374793221
Sele,91900644,0.0100055374793221
Il1rn,118734259,0.0100015217392361
F3,445638,0.0100001599152933
F3,444899,0.0100001599152933
F3,5312529,0.0100001599152933
F3,445639,0.0100001599152933
F3,446284,0.0100001599152933
F3,5280581,0.0100001599152933
F3,5469634,0.0100001599152933
F3,5281119,0.0100001599152933
F3,6439848,0.0100001599152933
F3,5280450,0.0100001599152933
F3,10861650,0.0100001599152933
F3,5281858,0.0100001599152933
F3,5280581,0.0100001599152933
F3,5280933,0.0100001599152933
F3,5280934,0.0100001599152933
F3,45272956,0.0100001599152933
F3,45269564,0.0100001599152933
F3,45267824,0.0100001599152933
F3,45268701,0.0100001599152933
F3,45266977,0.0100001599152933
F3,45272953,0.0100001599152933
F3,45269562,0.0100001599152933
F3,45267818,0.0100001599152933
F3,44156919,0.0100001599152933
F3,45272950,0.0100001599152933
F3,45269572,0.0100001599152933
F3,45268711,0.0100001599152933
F3,45266924,0.0100001599152933
F3,45267838,0.0100001599152933
F3,45270407,0.0100001599152933
F3,45271230,0.0100001599152933
F3,45267836,0.0100001599152933
F3,45270405,0.0100001599152933
F3,45267012,0.0100001599152933
F3,45272971,0.0100001599152933
F3,45272126,0.0100001599152933
F3,45271227,0.0100001599152933
F3,45270402,0.0100001599152933
F3,45271225,0.0100001599152933
F3,45272968,0.0100001599152933
F3,45272966,0.0100001599152933
F3,45272964,0.0100001599152933
F3,45267833,0.0100001599152933
F3,45272124,0.0100001599152933
F3,45270400,0.0100001599152933
F3,45267830,0.0100001599152933
F3,45272961,0.0100001599152933
F3,45268705,0.0100001599152933
F3,45269568,0.0100001599152933
F3,45266989,0.0100001599152933
F3,45270398,0.0100001599152933
F3,45272958,0.0100001599152933
F3,45270395,0.0100001599152933
F3,969516,0.0100001599152933
F3,73309,0.0100001599152933
F3,21120798,0.0100001599152933
F3,137635791,0.0100001599152933
F3,137634350,0.0100001599152933
F3,9986341,0.0100001599152933
F3,12302577,0.0100001599152933
F3,137652993,0.0100001599152933
F3,14189384,0.0100001599152933
F3,11753144,0.0100001599152933
F3,137639091,0.0100001599152933
F3,10079039,0.0100001599152933
F3,13518132,0.0100001599152933
F3,127026,0.0100001599152933
F3,12313704,0.0100001599152933
F3,10494,0.0100001599152933
F3,21633122,0.0100001599152933
F3,73299,0.0100001599152933
F3,137632271,0.0100001599152933
F3,91895926,0.0100001599152933
F3,91895926,0.0100001599152933
F3,91895926,0.0100001599152933
F3,91895926,0.0100001599152933
F3,104775,0.0100001599152933
F3,4261,0.0100001599152933
F3,6918328,0.0100001599152933
F3,3121,0.0100001599152933
F3,104775,0.0100001599152933
F3,4261,0.0100001599152933
F3,6918328,0.0100001599152933
F3,3121,0.0100001599152933
F3,91895926,0.0100001599152933
F3,91895926,0.0100001599152933
F3,969516,0.0100001599152933
F3,71508815,0.0100001599152933
F3,71719784,0.0100001599152933
F3,71717958,0.0100001599152933
F3,71716758,0.0100001599152933
F3,71508866,0.0100001599152933
F3,71508865,0.0100001599152933
F3,71508864,0.0100001599152933
F3,57580978,0.0100001599152933
F3,71508817,0.0100001599152933
F3,71508816,0.0100001599152933
F3,15061351,0.0100001599152933
F3,71524613,0.0100001599152933
F3,12313091,0.0100001599152933
F3,6917970,0.0100001599152933
F3,12269810,0.0100001599152933
F3,161665,0.0100001599152933
F3,71524613,0.0100001599152933
F3,453215,0.0100001599152933
F3,34458,0.0100001599152933
