1700009N14Rik	1.2197800020053873e-10
2300002M23Rik	0.0
2310022B05Rik	0.0
4930438A08Rik	4.4743658887299494e-12
4930544G11Rik	5.115717764688822e-06
5730455P16Rik	0.0
A2m	2.8648053168657342e-08
AI597479	1.1391039584105774e-09
ATP6	0.0
Aaas	1.6850418468737316e-12
Aacs	0.0
Aadat	0.0
Aak1	0.0
Aanat	0.0
Aars1	5.408811248483868e-07
Aars2	2.340245684658128e-08
Aass	0.0
Aatf	3.23583468334753e-05
Abat	0.0
Abca1	5.023942369965773e-06
Abcb4	0.0
Abcc6	0.0
Abcc8	5.023942369965773e-06
Abcd1	0.0
Abcd2	0.0
Abcd3	0.0
Abce1	3.2788370673337285e-05
Abcf2	2.019381848671202e-07
Abcf3	0.0
Abcg5	0.0
Abcg8	0.0
Abhd12	0.0
Abhd16a	0.0
Abhd5	1.8153603444748347e-07
Abi1	0.0
Abl1	6.395267961994067e-10
Abraxas1	0.0
Abraxas2	0.0
Abt1	1.5600620075736451e-09
Acaa1a	0.0
Acaa1b	0.0
Acaa2	0.0
Acaca	0.0
Acacb	0.01
Acad8	0.0
Acad9	0.0
Acadl	0.0
Acadm	0.0
Acads	0.0
Acadsb	0.0
Acadvl	0.0
Acan	0.01042143519902808
Acat1	0.0
Acat2	0.0
Acat3	0.0
Acd	0.0
Ace	0.0
Ace2	0.0
Ace3	0.0
Acer2	0.0
Ache	2.773463141553738e-12
Ackr1	5.473107916380342e-10
Ackr2	5.643183172530734e-10
Acly	0.0
Acmsd	0.0
Acnat1	0.0
Acnat2	0.0
Aco1	9.105739712074107e-06
Aco2	9.755512147010369e-06
Acot11	0.0
Acot12	0.0
Acot13	0.0
Acot7	0.0
Acot8	0.0
Acox1	0.0
Acox3	0.0
Acp2	0.0
Acp5	0.0
Acsf2	9.105739712074107e-06
Acsf3	0.0
Acsl4	0.0
Acss1	0.0
Acss2	0.0
Acss3	0.0
Acta2	6.83587093131803e-08
Actb	2.488381182483884e-06
Actc1	0.0
Actg1	1.63963195232194e-07
Actg2	0.0
Actl6a	2.814707123336887e-08
Actl6b	2.814707123336887e-08
Actmap	0.0
Actn1	0.0
Actn2	0.0
Actn3	0.0
Actn4	0.0
Actr2	0.0
Actr3	0.0
Actr3b	0.0
Acvr1	8.377924639135306e-08
Acvr1b	0.0
Acvr1c	1.0596176048543418e-07
Acvr2a	8.377924639135306e-08
Acvr2b	8.377924639135306e-08
Acvrl1	1.1100732189716704e-07
Ada	0.0
Adam10	4.338502101376398e-08
Adam15	3.876369619944878e-08
Adam17	2.2714228180567084e-10
Adam3	0.0
Adamts12	0.0
Adamts2	9.469599450741684e-10
Adamts7	0.0
Adamtsl2	4.767009282620407e-09
Adcy1	5.023942369965773e-06
Adcy10	5.023942369965773e-06
Adcy2	5.023942369965773e-06
Adcy3	5.023942369965773e-06
Adcy4	5.023942369965773e-06
Adcy5	5.045214275229934e-06
Adcy6	5.045214275229934e-06
Adcy7	5.023942369965773e-06
Adcy8	5.045214275229934e-06
Adcy9	5.023942369965773e-06
Add1	0.0
Add2	0.0
Add3	0.0
Adgra2	2.3000733066968974e-06
Adgrb1	1.6850418468737316e-12
Adgrb2	1.6850418468737316e-12
Adgrb3	1.6850418468737316e-12
Adgrd1	1.6850418468737316e-12
Adgre1	5.473107916380342e-10
Adgrg1	2.2714043413020742e-09
Adh1	0.0
Adh4	0.0
Adh5	0.0
Adh7	0.0
Adi1	7.564134497994131e-14
Adipoq	1.951483930727945e-07
Adk	0.0
Adora1	2.478180944006883e-08
Adora3	2.1271905264161733e-08
Adpgk	1.5551675085738215e-09
Adra1a	2.2714043413020742e-09
Adra1b	2.2714043413020742e-09
Adra1d	2.2714043413020742e-09
Adrb1	2.5331927064548408e-06
Adrb2	2.1271905264161733e-08
Adrb3	1.8897251233707225e-07
Adrm1	7.974746268237228e-09
Adrm1b	1.2539861081473864e-10
Adsl	0.0
Adss1	0.0
Adss2	0.0
Afdn	2.3925254847757213e-06
Aff1	0.0
Aff4	0.0
Afg3l1	0.0
Afg3l2	0.0
Afmid	0.0
Ager	0.0
Agk	0.0
Agl	1.554282829913841e-07
Agmat	0.0
Ago1	0.0
Ago2	5.253197690488018e-07
Ago3	0.0
Ago4	0.0
Agpat1	0.0
Agpat2	0.0
Agpat3	0.0
Agpat4	0.0
Agpat5	0.0
Agrn	5.2771520306777715e-11
Agt	2.981802847258931e-08
Agtr1a	2.2714043413020742e-09
Agtr1b	2.2714043413020742e-09
Agtr2	0.0
Agtrap	0.0
Agxt	0.0
Agxt2	0.0
Ahctf1	1.7259801638049765e-12
Ahcy	9.208529405209284e-18
Ahcyl1	9.208529405209284e-18
Ahcyl2	9.208529405209284e-18
Ahi1	0.0
Ahsa1	1.5578856428272667e-10
Ahsg	0.0
Aicda	0.0
Aim2	5.142483799962178e-07
Aimp1	5.401758704158118e-07
Aimp2	5.401758704158118e-07
Ak1	0.0
Ak2	0.0
Ak3	0.0
Ak4	0.0
Ak5	0.0
Ak6	1.1369227113381304e-11
Ak7	0.0
Ak8	0.0
Ak9	0.0
Akap1	5.023942369965773e-06
Akap10	5.023942369965773e-06
Akap12	5.023942369965773e-06
Akap13	2.287990305043815e-09
Akap14	2.512021568775094e-06
Akap5	5.023942369965773e-06
Akap7	2.511920801190679e-06
Aknad1	3.183503087281731e-05
Akr1b1	1.5243858054682355e-09
Akr1b10	1.5243858054682355e-09
Akr1b7	1.5243858054682355e-09
Akr1b8	1.5243858054682355e-09
Akt1	2.0565280400331142e-05
Akt1s1	5.2650184528910854e-06
Akt2	2.1863408677577198e-07
Akt3	2.1863408677577198e-07
Alas1	0.0
Alas2	0.0
Alb	9.51725395982916e-08
Alcam	1.743397717186551e-08
Aldh18a1	0.0
Aldh1a1	1.743397717186551e-08
Aldh1a2	0.0
Aldh1a3	0.0
Aldh1a7	0.01
Aldh1b1	0.0
Aldh1l1	0.0
Aldh1l2	0.0
Aldh2	0.0
Aldh3a1	1.743397717186551e-08
Aldh3a2	0.0
Aldh3b1	0.0
Aldh3b2	0.0
Aldh3b3	0.0
Aldh4a1	0.0
Aldh5a1	0.0
Aldh6a1	0.0
Aldh7a1	0.0
Aldh9a1	0.0
Aldoa	1.5562622930778514e-09
Aldoart1	8.079727679089988e-11
Aldoart2	8.079727679089988e-11
Aldob	8.189206129492995e-11
Aldoc	8.189206129492995e-11
Alk	2.8648053168657342e-08
Alkbh4	0.0
Alkbh6	0.0
Alkbh7	0.0
Alkbh8	0.0
Alox12	0.010022394361602372
Alox12b	0.0004045997422980535
Alox12e	0.000404016306390433
Alox15	0.000988522689000828
Alox5	0.000988522689000828
Alox8	0.000988522689000828
Als2	0.0
Alyref	0.0
Ambn	0.0
Ambp	0.0
Ambra1	1.2105531269676402e-07
Amd1	9.208529405209284e-18
Amd2	9.208529405209284e-18
Amdhd1	0.0
Amdhd2	1.4743702317829216e-09
Amelx	0.0
Amer1	2.3000733066968974e-06
Amfr	0.0
Amh	0.0005214342520681356
Amotl1	9.514608118832293e-08
Ampd1	0.0
Ampd2	0.0
Ampd3	0.0
Amph	0.0
Amt	0.0
Amtn	0.0
Anapc1	4.093831693124522e-14
Anapc10	4.093831693124522e-14
Anapc11	4.093831693124522e-14
Anapc13	4.093831693124522e-14
Anapc15	4.093831693124522e-14
Anapc16	4.093831693124522e-14
Anapc2	4.093831693124522e-14
Anapc4	4.860897889764352e-14
Anapc5	4.093831693124522e-14
Anapc7	4.093831693124522e-14
Angpt1	2.8747397353969986e-10
Angpt2	2.8747397353969986e-10
Angptl3	0.0
Angptl4	0.0
Angptl8	0.0
Ank1	1.8173208919212943e-08
Ank2	1.8173208919212943e-08
Ank3	1.8173208919212943e-08
Ankfy1	0.0
Anln	0.0
Anp32e	0.0
Anpep	3.0943158735890426e-10
Anxa1	0.0
Anxa11	0.0
Anxa2	6.92243976375989e-14
Anxa5	9.514608118832293e-08
Aoc1	0.0
Aoc1l1	0.0
Aoc1l2	0.0
